id,name,lat,lng,category,country,city,sources,url,tags
11186,Botanic,45.22384,5.81919,solidarity_economy,FR,Montbonnot,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11187,Botanic,45.93564,6.10774,solidarity_economy,FR,Metz-tissy,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11188,Botanic,43.86774,5.83944,solidarity_economy,FR,Manosque,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11189,Botanic,46.28073,4.80586,solidarity_economy,FR,Mâcon,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11190,Botanic,43.97777,4.87371,solidarity_economy,FR,Le pontet,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11191,Botanic,45.56858,5.9651,solidarity_economy,FR,La ravoire,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11192,Botanic,45.61203,5.23232,solidarity_economy,FR,L'isle-d'abeau,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11193,Botanic,44.56876,6.09671,solidarity_economy,FR,Gap,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11194,Botanic,46.17859,6.21554,solidarity_economy,FR,Gaillard,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11195,Botanic Francheville,45.74199,4.77291,solidarity_economy,FR,Francheville,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11196,Botanic Ecully,45.7679,4.76865,solidarity_economy,FR,Ecully,Transiscope,https://www.botanic.com/nos-magasins,"Près De Chez Nous|Culture, Media and Social Bond|Culture"
11197,Botanic,43.65183,3.88102,solidarity_economy,FR,Clapiers,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11198,Botanic,45.74713,3.08715,solidarity_economy,FR,Beaumont,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11199,Botanic,45.91932,6.14419,solidarity_economy,FR,Annecy-le-vieux,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11200,Botanic,45.62955,6.31825,solidarity_economy,FR,Gilly-sur-isère,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11201,Botanic,43.50818,5.40478,solidarity_economy,FR,Aix-en-Provence,Transiscope,http://botanic.com/stores/storedetails/ALM,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11202,Botanic,43.64894,1.36939,solidarity_economy,FR,Blagnac,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11203,Botanic,48.30178,4.139738,solidarity_economy,FR,Villechétif,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11204,Botanic,47.04802,3.13097,solidarity_economy,FR,Varennes-vauzelles,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11205,Botanic,48.59019,7.72457,solidarity_economy,,Strasbourg,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11206,Botanic,48.82626,7.7414,solidarity_economy,FR,Schweighouse-sur-moder,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11207,Botanic,47.31285,5.09557,solidarity_economy,FR,Quétigny,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11208,Botanic,48.45331,7.49156,solidarity_economy,FR,Obernai,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11209,Botanic,48.65084,6.18232,solidarity_economy,FR,Nancy-heillecourt,Transiscope,https://www.botanic.com/nos-magasins/botanic-nancy-heillecourt/hei.html,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11210,Botanic,47.73839,7.28919,solidarity_economy,FR,Mulhouse-dornach,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11211,Botanic,49.18731,6.1034,solidarity_economy,FR,Fèves,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11212,Botanic,48.81031,7.82639,solidarity_economy,FR,Haguenau,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11213,Botanic,48.49804,7.68717,solidarity_economy,FR,Fegersheim,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11214,Botanic,48.18695,6.47249,solidarity_economy,FR,Epinal,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11215,Botanic,47.36037,5.04594,solidarity_economy,FR,Dijon,Transiscope,http://botanic.com/stores/storedetails/DIJ,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11216,Botanic,47.82036,3.55776,solidarity_economy,FR,Auxerre,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11217,Botanic,47.9232,1.94502,solidarity_economy,FR,Orléans,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11218,Botanic,48.58351,2.30185,solidarity_economy,FR,Bretigny-sur-orge,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11219,Botanic,48.79544,2.62616,solidarity_economy,FR,Pontault-combault,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11220,Botanic,48.87062,2.23209,solidarity_economy,FR,Suresnes,Transiscope,http://www.botanic.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11221,Le bar à vrac,43.29927,5.38451,solidarity_economy,FR,Marseille,Transiscope,http://baravrac.com,Près De Chez Nous
11222,Bacchus,43.01783,3.0584,solidarity_economy,FR,Port la nouvelle,Transiscope,http://www.bacchus-portlanouvelle.fr/,Près De Chez Nous
11223,Planète vins bio,47.96744,-3.94509,solidarity_economy,FR,Saint-yvi,Transiscope,http://www.caviste-vins-bio.com/,Près De Chez Nous
11224,Euskal Vrak,43.3438,-1.52789,solidarity_economy,FR,St pée sur nivelle,Transiscope,https://www.facebook.com/Euskal-Vrak-837716629677896/,Près De Chez Nous
11225,Botanic Vivier-au-Court,49.73096,4.83601,solidarity_economy,FR,Vier au court,Transiscope,https://www.botanic.com/nos-magasins/botanic-vivier-au-court,Près De Chez Nous
11226,Botanic Sallanches,45.9513,6.62848,solidarity_economy,FR,Sallanches,Transiscope,https://www.botanic.com/nos-magasins/botanic-sallanches,Près De Chez Nous
11227,Botanic Nevers,47.00119,3.10042,solidarity_economy,FR,Nevers,Transiscope,https://www.botanic.com/nos-magasins/botanic-nevers,Près De Chez Nous
11228,Botanic Moulins,46.56686,3.34182,solidarity_economy,FR,Moulins,Transiscope,https://www.botanic.com/nos-magasins/botanic-moulins,Près De Chez Nous
11229,Botanic Le Mans,48.02364,0.23943,solidarity_economy,FR,Sargé les mans,Transiscope,https://www.botanic.com/nos-magasins/botanic-le-mans,Près De Chez Nous
11230,La Récolte,48.88337,2.32539,solidarity_economy,FR,Paris,Transiscope,http://www.la-recolte.net,Près De Chez Nous
11231,Cœur d'artichaut,45.11346,4.29133,solidarity_economy,FR,Tence,Transiscope,http://www.coeurdartichaut.org,Près De Chez Nous
11232,Mam'zelle Girouette,47.10249,-1.81146,solidarity_economy,FR,Sainte-pazanne,Transiscope,http://mamzelle-girouette.fr,Près De Chez Nous
11233,Plaisirs du monde,49.05117,2.09781,solidarity_economy,FR,Pontoise,Transiscope,http://www.plaisirs-du-monde.com,Près De Chez Nous
11234,Le Garage à vins,47.2743,-2.43957,solidarity_economy,FR,Le pouliguen,Transiscope,http://www.legarageavins.com,Près De Chez Nous
11235,Vin au vert,48.88219,2.34627,solidarity_economy,FR,Paris,Transiscope,,Près De Chez Nous
11236,La Buvette (de Camille),48.86295,2.37936,solidarity_economy,FR,Paris,Transiscope,,Près De Chez Nous
11237,Versant Vins,48.86302,2.36199,solidarity_economy,FR,Paris,Transiscope,http://www.versantvins.com/,Près De Chez Nous
11238,L'Angevigne,47.4735,-0.5493,solidarity_economy,FR,Angers,Transiscope,http://www.facebook.com/pages/LANGEVIGNE/456712004373923,Près De Chez Nous
11239,Epure,48.8545,2.33805,solidarity_economy,FR,Paris,Transiscope,,Près De Chez Nous
11240,Vercoquin,45.75035,4.84556,solidarity_economy,FR,Lyon,Transiscope,http://www.vercoquin.com,Près De Chez Nous
11241,Arômépices,44.91403,-0.24454,solidarity_economy,FR,Libourne,Transiscope,http://www.aromepices.com,Près De Chez Nous
11242,L'Enchanté,48.11498,-1.67915,solidarity_economy,FR,Rennes,Transiscope,http://www.lenchante.fr/,Près De Chez Nous
11243,De fil en café,48.85677,2.42986,solidarity_economy,FR,Montreuil,Transiscope,,"Près De Chez Nous|Formation|education, formation"
11244,Croq'n'Bio,43.6535,7.15608,solidarity_economy,FR,Cagnes-sur-mer,Transiscope,,Près De Chez Nous
11245,Le Safran,48.04126,-4.4865,solidarity_economy,FR,Pont-croix,Transiscope,http://www.epiceriebio-lesafran.fr,Près De Chez Nous
11246,Vins Hommes Terroirs,48.94191,7.18707,solidarity_economy,FR,Diemeringen,Transiscope,http://www.vinht.fr,Près De Chez Nous
11247,Le Bar à jus,48.0747,7.35758,solidarity_economy,FR,Colmar,Transiscope,,Près De Chez Nous
11248,Keck's Café Nature Shop,46.12146,3.42164,solidarity_economy,FR,Vichy,Transiscope,,Près De Chez Nous
11249,Biovino,50.62873,3.05878,solidarity_economy,FR,Lille,Transiscope,,Près De Chez Nous
11250,Au bonheur d'Emilie,43.67751,4.62519,solidarity_economy,FR,Arles,Transiscope,http://facebook.com/emilie.aubonheurdemilie,Près De Chez Nous
11251,Biodiversithé,48.40497,2.69752,solidarity_economy,FR,Fontainebleau,Transiscope,http://www.biodiversithe.com/,Près De Chez Nous
11252,Nature et Culture,48.58677,7.65328,solidarity_economy,FR,Oberschaeffolsheim,Transiscope,http://nature-et-culture.fr,"Près De Chez Nous|Culture, Media and Social Bond|Culture"
11253,Plume d'amour,45.60831,4.06392,solidarity_economy,FR,Montbrison,Transiscope,http://www.plumedamour.fr/,Près De Chez Nous
11254,Eco gîte l'infini,50.92882,2.57683,solidarity_economy,FR,Oost-cappel,Transiscope,http://www.ecogitelinfini.fr/,Près De Chez Nous
11255,Botanic,49.81068,4.61248,solidarity_economy,FR,Cliron,Transiscope,http://www.botanic.com,Près De Chez Nous
11256,Alter Eco,48.85058,2.36888,solidarity_economy,FR,Paris,Transiscope,http://www.altereco.com/,Près De Chez Nous
11257,Plus Belle la Vigne,43.29495,5.38264,solidarity_economy,FR,Marseille,Transiscope,https://plusbellelavigne.com/cave-a-vin/,Près De Chez Nous
11258,La Compagnie des Vignes,43.30502,5.39908,solidarity_economy,FR,Marseille,Transiscope,,Près De Chez Nous
11259,Botanic,43.32224,6.62484,solidarity_economy,FR,Sainte-maxime,Transiscope,http://www.botanic.com,Près De Chez Nous
11260,La Cave des papilles,48.83444,2.32837,solidarity_economy,FR,Paris,Transiscope,http://lacavedespapilles.blogspot.com/,Près De Chez Nous
11261,Au fil des eaux,47.73015,0.5744,solidarity_economy,FR,La chartre-sur-le-loir,Transiscope,,Près De Chez Nous
11262,Voy - Totum,48.87312,2.36326,solidarity_economy,FR,Paris,Transiscope,http://www.plantes-etoiles.fr/i,Près De Chez Nous
11263,Equomondo,44.62036,4.38933,solidarity_economy,FR,Aubenas,Transiscope,http://www.equomondo.com,Près De Chez Nous
11264,La casa del Pérou,48.81595,2.36373,solidarity_economy,FR,Paris,Transiscope,http://www.casaperou.com,Près De Chez Nous
11265,Un grain dans le grenier,45.77625,4.83305,solidarity_economy,FR,Lyon,Transiscope,http://www.grain-grenier.fr,Près De Chez Nous
11266,Regards d'ailleurs,45.18538,5.723,solidarity_economy,FR,Grenoble,Transiscope,http://www.regards-dailleurs.fr/,Près De Chez Nous
11267,Crêperie du Théâtre,42.69852,2.89672,solidarity_economy,FR,Perpignan,Transiscope,http://www.creperie-du-theatre.fr/,Près De Chez Nous
11268,"Pains, cakes et Cie",43.2788,5.38297,solidarity_economy,FR,Marseille,Transiscope,,Près De Chez Nous
11269,Ze'Bar,46.15601,-1.15522,solidarity_economy,FR,La rochelle,Transiscope,,Près De Chez Nous
11270,La Maison du pain,46.30695,4.83605,solidarity_economy,FR,Mâcon,Transiscope,http://www.maisondupain.fr/,Près De Chez Nous
11271,Roncomagus,46.13077,1.18217,solidarity_economy,FR,Rancon,Transiscope,http://roncomagus.free.fr/,Près De Chez Nous
11272,Rose Bakery,48.87929,2.33994,solidarity_economy,FR,Paris,Transiscope,,Près De Chez Nous
11273,Chantepages,45.26936,1.76951,solidarity_economy,FR,Tulle,Transiscope,http://librairiechantepages.eklablog.com,"Près De Chez Nous|Culture|Culture, Media and Social Bond"
11274,Les Planious,44.39239,5.60919,solidarity_economy,FR,L'epine,Transiscope,http://www.lesplanious.fr/,Près De Chez Nous
11275,Momes ecompagnie,48.57982,7.71264,solidarity_economy,FR,Strasbourg,Transiscope,http://momes-ecompagnie.com/,Près De Chez Nous
11276,Cocarde verte,48.78545,2.32841,solidarity_economy,FR,Cachan,Transiscope,http://www.cocardeverte.fr,Près De Chez Nous
11277,Parcours Aventure de la Bresse,46.29707,5.2933,solidarity_economy,FR,Saint etienne du bois,Transiscope,http://www.aventuredelabresse.com,"Formation|Près De Chez Nous|education, formation"
11278,L' Arche aux Jouets,45.19337,5.67428,solidarity_economy,FR,Fontaine,Transiscope,http://www.amafi38.com/amafi/arche,Près De Chez Nous
11279,Macadam & Tournesol,48.86445,2.34761,solidarity_economy,FR,Paris,Transiscope,http://www.macadam-et-tournesol.fr,Près De Chez Nous
11280,Jolie Frimousse,48.27857,7.46367,solidarity_economy,FR,Selestat,Transiscope,,Près De Chez Nous
11281,La ferme des ânes,50.94271,2.30791,solidarity_economy,FR,Brouckerque,Transiscope,,Près De Chez Nous
11282,Le Retour à la terre Rive Droite,48.85709,2.39052,solidarity_economy,FR,Paris,Transiscope,http://www.leretouralaterre.fr,Près De Chez Nous
11283,Tri-Tout Solidaire,49.12264,-1.10314,solidarity_economy,,Agneaux,Transiscope,http://tritoutsolidaire.fr,Près De Chez Nous
11284,Biocoop Camargue,43.66782,4.63526,solidarity_economy,FR,Arles,Transiscope,http://biocoop-camargue.fr,"Près De Chez Nous|Culture, Media and Social Bond|Culture"
11285,Emmaüs Charonne,48.853,2.37787,solidarity_economy,FR,Paris,Transiscope,http://www.emmaus-alternatives.fr,Près De Chez Nous
11286,Bulles de vie,48.8524,2.47195,solidarity_economy,FR,Fontenay sous bois,Transiscope,http://www.bulles-de-vie.fr,Près De Chez Nous
11287,Véloyo,46.25607,5.65439,solidarity_economy,FR,Oyonnax,Transiscope,http://veloyo.fr/page.php?id=5,Près De Chez Nous
11288,Léon bricole,45.82497,4.87532,solidarity_economy,FR,Sathonay-camp,Transiscope,http://www.leonbricole.com,"Près De Chez Nous|Formation|education, formation"
11289,Magasin d'exploitation Auzeville,43.53527,1.4848,solidarity_economy,FR,Auzeville tolosane,Transiscope,https://www.facebook.com/magasinexploitationauzeville,Près De Chez Nous
11290,Emmaüs Gratte Ciel,45.7693,4.87544,solidarity_economy,FR,Villeurbanne,Transiscope,,Près De Chez Nous
11291,Le panier de Jeanne,46.90648,6.33432,solidarity_economy,FR,Pontarlier,Transiscope,http://www.lepanierdejeanne.fr/,Près De Chez Nous
11292,AfB Annecy,45.91579,6.09769,solidarity_economy,FR,Meythet,Transiscope,http://www.afb-group.fr/,Près De Chez Nous
11293,Emmaüs - Wambréchies,50.6921,3.05659,solidarity_economy,FR,Wambrechies,Transiscope,http://www.emmaus-france.org,Près De Chez Nous
11294,Emmaüs Valence,44.83125,4.9083,solidarity_economy,FR,Etoile sur rhone,Transiscope,,Près De Chez Nous
11295,Emmaüs Scherwiller,48.29136,7.41811,solidarity_economy,FR,Scherwiller,Transiscope,http://www.emmaus-alsace.com,Près De Chez Nous
11296,Emmaüs Sasoge,47.12341,4.56277,solidarity_economy,FR,Foissy,Transiscope,,Près De Chez Nous
11297,Emmaüs Sainte Sabine,47.1916,4.62418,solidarity_economy,FR,Pouilly,Transiscope,,Près De Chez Nous
11298,Emmaüs Saint Paul les Romans,45.07065,5.13484,solidarity_economy,FR,Saint paul les romans,Transiscope,,Près De Chez Nous
11299,Emmaüs Mauléon,46.92585,-0.75753,solidarity_economy,FR,Mauléon,Transiscope,http://www.ateliers-du-bocage.com,Près De Chez Nous
11300,Emmaüs Le Pin,46.88967,-0.64831,solidarity_economy,FR,Le pin,Transiscope,http://www.ateliers-du-bocage.com,Près De Chez Nous
11301,Emmaüs Nieppe,50.68936,2.81678,solidarity_economy,FR,Nieppe,Transiscope,,Près De Chez Nous
11302,Emmaüs Nanterre,48.88826,2.2259,solidarity_economy,FR,Nanterre,Transiscope,,Près De Chez Nous
11303,Emmaüs Nice,43.74558,7.28917,solidarity_economy,FR,Saint andré,Transiscope,,Près De Chez Nous
11304,Emmaüs Nevers,46.88392,3.15205,solidarity_economy,FR,Magny cours,Transiscope,,Près De Chez Nous
11305,Emmaüs Neuvy sur Loi,47.51828,2.8817,solidarity_economy,FR,Neuvy sur loire,Transiscope,,Près De Chez Nous
11306,Emmaüs Moulins,46.55577,3.33043,solidarity_economy,FR,Moulins,Transiscope,,Près De Chez Nous
11307,Emmaüs Montereau,48.38758,2.90571,solidarity_economy,FR,La grande paroisse,Transiscope,http://www.emmausbrie.org,Près De Chez Nous
11308,Emmaüs Montbrison,45.43271,4.322,solidarity_economy,FR,Roche la molière,Transiscope,,Près De Chez Nous
11309,Emmaüs Le Versoud,45.21149,5.85243,solidarity_economy,FR,Le versoud,Transiscope,,Près De Chez Nous
11310,Emmaüs La Buissière,50.50694,2.57182,solidarity_economy,FR,Bruay en artois,Transiscope,,Près De Chez Nous
11311,Emmaüs Le Blanc,46.63138,1.07904,solidarity_economy,FR,Le blanc,Transiscope,,Près De Chez Nous
11312,Emmaüs Grisolles,43.82676,1.29619,solidarity_economy,FR,Grisolles,Transiscope,,Près De Chez Nous
11313,Emmaüs Glageon,50.05888,4.08031,solidarity_economy,FR,Glageon,Transiscope,,Près De Chez Nous
11314,Emmaüs Courthezon,44.10758,4.88695,solidarity_economy,FR,Courthézon,Transiscope,,Près De Chez Nous
11315,Emmaüs Castelsarrasin,44.03158,1.12642,solidarity_economy,FR,Castel sarrasin,Transiscope,,Près De Chez Nous
11316,Emmaüs Cambrai,50.16649,3.15776,solidarity_economy,FR,Fontaine notre dame,Transiscope,,Près De Chez Nous
11317,Emmaüs Boulogne sur Mer,50.69559,1.6349,solidarity_economy,FR,Echinghen,Transiscope,,Près De Chez Nous
11318,Emmaüs Auxerres,47.90895,3.71115,solidarity_economy,FR,Pontigny,Transiscope,,Près De Chez Nous
11319,Emmaüs Autun,46.86223,4.176478,solidarity_economy,FR,Etang sur arroux,Transiscope,,Près De Chez Nous
11320,La Vie Claire Lyon Lafayette,45.76383,4.86362,solidarity_economy,FR,Lyon,Transiscope,http://lavieclaire.com/magasin-bio/lyon-lafayette.html,"Près De Chez Nous|Culture, Media and Social Bond|Culture"
